ледяной стуже	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['стужа', {'дат,ед', 'пр,ед'}]]
ледяной учтивостью	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['учтивость', {'твор,ед'}]]
ледяной синевы	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['синева', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяной норд	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['норд', {'вин,ед', 'им,ед'}]]
ледяного монолита	[['ледяной', {'род,ед', 'вин,ед'}], ['монолит', {'род,ед'}]]
ледяному полюсу	[['ледяной', {'дат,ед'}], ['полюс', {'дат,ед'}]]
ледяное молчанье	[['ледяной', {'вин,ед', 'им,ед'}], ['молчание', {'пр,ед', 'вин,ед', 'им,ед'}]]
ледяной ук	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['ук', {'вин,ед', 'им,ед'}]]
ледяным одеялом	[['ледяной', {'дат,мн', 'твор,ед'}], ['одеяло', {'твор,ед'}]]
ледяными мостами	[['ледяной', {'твор,мн'}], ['мост', {'твор,мн'}]]
ледяною пылью	[['ледяной', {'твор,ед'}], ['пыль', {'твор,ед'}]]
ледяном пространстве	[['ледяной', {'пр,ед'}], ['пространство', {'пр,ед'}]]
ледяной породы	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['порода', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяной снег	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['снег', {'вин,ед', 'им,ед'}]]
ледяным равнодушием	[['ледяной', {'дат,мн', 'твор,ед'}], ['равнодушие', {'твор,ед'}]]
ледяном крошеве	[['ледяной', {'пр,ед'}], ['крошево', {'пр,ед'}]]
ледяные тела	[['ледяной', {'вин,мн', 'им,мн'}], ['тело', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяной массой	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['масса', {'твор,ед'}]]
ледяных пальцев	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['палец', {'род,мн'}]]
ледяной ножичек	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['ножичек', {'вин,ед', 'им,ед'}]]
ледяной пленкой	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['пленка', {'твор,ед'}]]
ледяной крышей	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['крыша', {'твор,ед'}]]
ледяных руслах	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['русло', {'пр,мн'}]]
ледяной мути	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['муть', {'вин,мн', 'дат,ед', 'пр,ед', 'род,ед', 'им,мн'}]]
ледяного молчания	[['ледяной', {'род,ед', 'вин,ед'}], ['молчание', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяным квасом	[['ледяной', {'дат,мн', 'твор,ед'}], ['квас', {'твор,ед'}]]
ледяное слово	[['ледяной', {'вин,ед', 'им,ед'}], ['слово', {'вин,ед', 'им,ед'}]]
ледяного месива	[['ледяной', {'род,ед', 'вин,ед'}], ['месиво', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяного лимонада	[['ледяной', {'род,ед', 'вин,ед'}], ['лимонад', {'род,ед'}]]
ледяной плотины	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['плотина', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяного образования	[['ледяной', {'род,ед', 'вин,ед'}], ['образование', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяная зона	[['ледяной', {'им,ед'}], ['зона', {'им,ед'}]]
ледяные наплывы	[['ледяной', {'вин,мн', 'им,мн'}], ['наплыв', {'вин,мн', 'им,мн'}]]
ледяные плиты	[['ледяной', {'вин,мн', 'им,мн'}], ['плита', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяным погребом	[['ледяной', {'дат,мн', 'твор,ед'}], ['погреб', {'твор,ед'}]]
ледяного материала	[['ледяной', {'род,ед', 'вин,ед'}], ['материал', {'род,ед'}]]
ледяных капель	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['капля', {'род,мн'}]]
ледяном сердце	[['ледяной', {'пр,ед'}], ['сердце', {'пр,ед', 'вин,ед', 'им,ед'}]]
ледяных камнях	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['камень', {'пр,мн'}]]
ледяной поток	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['поток', {'вин,ед', 'им,ед'}]]
ледяной ночи	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['ночь', {'вин,мн', 'местн,ед', 'пр,ед', 'им,мн', 'дат,ед', 'род,ед'}]]
ледяная роса	[['ледяной', {'им,ед'}], ['роса', {'им,ед'}]]
ледяного континента	[['ледяной', {'род,ед', 'вин,ед'}], ['континент', {'род,ед'}]]
ледяным холодом	[['ледяной', {'дат,мн', 'твор,ед'}], ['холод', {'твор,ед'}]]
ледяном небе	[['ледяной', {'пр,ед'}], ['небо', {'пр,ед'}]]
ледяной настил	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['настил', {'вин,ед', 'им,ед'}]]
ледяными покровами	[['ледяной', {'твор,мн'}], ['покров', {'твор,мн'}]]
ледяные языки	[['ледяной', {'вин,мн', 'им,мн'}], ['язык', {'вин,мн', 'им,мн'}]]
ледяной шторм	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['шторм', {'вин,ед', 'им,ед'}]]
ледяных оболочек	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['оболочка', {'род,мн'}]]
ледяные моря	[['ледяной', {'вин,мн', 'им,мн'}], ['море', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяной прозрачности	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['прозрачность', {'вин,мн', 'дат,ед', 'пр,ед', 'род,ед', 'им,мн'}]]
ледяных ядер	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['ядро', {'род,мн'}]]
ледяным языком	[['ледяной', {'дат,мн', 'твор,ед'}], ['язык', {'твор,ед'}]]
ледяными скалами	[['ледяной', {'твор,мн'}], ['скала', {'твор,мн'}]]
ледяной арене	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['арена', {'дат,ед', 'пр,ед'}]]
ледяных дисков	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['диск', {'род,мн'}]]
ледяные жилы	[['ледяной', {'вин,мн', 'им,мн'}], ['жила', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяной каток	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['каток', {'вин,ед', 'им,ед'}]]
ледяной дробью	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['дробь', {'твор,ед'}]]
ледяной горкой	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['горка', {'твор,ед'}]]
ледяной пещеры	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['пещера', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяное железо	[['ледяной', {'вин,ед', 'им,ед'}], ['железо', {'вин,ед', 'им,ед'}]]
ледяную темноту	[['ледяной', {'вин,ед'}], ['темнота', {'вин,ед'}]]
ледяной баней	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['баня', {'твор,ед'}]]
ледяных оков	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['оковы', {'род,мн'}]]
ледяную равнину	[['ледяной', {'вин,ед'}], ['равнина', {'вин,ед'}]]
ледяном сквозняке	[['ледяной', {'пр,ед'}], ['сквозняк', {'пр,ед'}]]
ледяные полосы	[['ледяной', {'вин,мн', 'им,мн'}], ['полоса', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяными дровами	[['ледяной', {'твор,мн'}], ['дрова', {'твор,мн'}]]
ледяные выси	[['ледяной', {'вин,мн', 'им,мн'}], ['высь', {'вин,мн', 'дат,ед', 'пр,ед', 'род,ед', 'им,мн'}]]
ледяной корой	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['кора', {'твор,ед'}]]
ледяному мосту	[['ледяной', {'дат,ед'}], ['мост', {'дат,ед', 'местн,ед'}]]
ледяную ванну	[['ледяной', {'вин,ед'}], ['ванна', {'вин,ед'}]]
ледяные комочки	[['ледяной', {'вин,мн', 'им,мн'}], ['комочек', {'вин,мн', 'им,мн'}]]
ледяной атмосфере	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['атмосфера', {'дат,ед', 'пр,ед'}]]
ледяным цементом	[['ледяной', {'дат,мн', 'твор,ед'}], ['цемент', {'твор,ед'}]]
ледяной крупе	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['крупа', {'дат,ед', 'пр,ед'}]]
ледяного склада	[['ледяной', {'род,ед', 'вин,ед'}], ['склад', {'род,ед'}]]
ледяных сооружений	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['сооружение', {'род,мн'}]]
ледяной пол	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['пол', {'вин,ед', 'им,ед'}]]
ледяную избушку	[['ледяной', {'вин,ед'}], ['избушка', {'вин,ед'}]]
ледяной мантии	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['мантия', {'вин,мн', 'дат,ед', 'пр,ед', 'род,ед', 'им,мн'}]]
ледяной площадке	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['площадка', {'дат,ед', 'пр,ед'}]]
ледяных брызг	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['брызги', {'род,мн'}]]
ледяные пластинки	[['ледяной', {'вин,мн', 'им,мн'}], ['пластинка', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяными узорами	[['ледяной', {'твор,мн'}], ['узор', {'твор,мн'}]]
ледяную ночь	[['ледяной', {'вин,ед'}], ['ночь', {'вин,ед', 'им,ед'}]]
ледяным пустыням	[['ледяной', {'дат,мн', 'твор,ед'}], ['пустыня', {'дат,мн'}]]
ледяному зеркалу	[['ледяной', {'дат,ед'}], ['зеркало', {'дат,ед'}]]
ледяных обломков	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['обломок', {'род,мн'}]]
ледяной керн	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['керн', {'вин,ед', 'им,ед'}]]
ледяное нутро	[['ледяной', {'вин,ед', 'им,ед'}], ['нутро', {'вин,ед', 'им,ед'}]]
ледяного стекла	[['ледяной', {'род,ед', 'вин,ед'}], ['стекло', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяного холода	[['ледяной', {'род,ед', 'вин,ед'}], ['холод', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяной избы	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['изба', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяного слоя	[['ледяной', {'род,ед', 'вин,ед'}], ['слой', {'род,ед'}]]
ледяной броне	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['броня', {'дат,ед', 'пр,ед'}]]
ледяными пробками	[['ледяной', {'твор,мн'}], ['пробка', {'твор,мн'}]]
ледяное дыхаше	[['ледяной', {'вин,ед', 'им,ед'}], ['дыхаш', {'пр,ед'}]]
ледяной кровью	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['кровь', {'твор,ед'}]]
ледяных хранилищах	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['хранилище', {'пр,мн'}]]
ледяной холодок	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['холодок', {'вин,ед', 'им,ед'}]]
ледяной шапкой	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['шапка', {'твор,ед'}]]
ледяной спуск	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['спуск', {'вин,ед', 'им,ед'}]]
ледяной покров	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['покров', {'вин,ед', 'им,ед'}]]
ледяного голоса	[['ледяной', {'род,ед', 'вин,ед'}], ['голос', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяной желоб	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['желоб', {'вин,ед', 'им,ед'}]]
ледяным обручем	[['ледяной', {'дат,мн', 'твор,ед'}], ['обруч', {'твор,ед'}]]
ледяной пучине	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['пучина', {'дат,ед', 'пр,ед'}]]
ледяная короста	[['ледяной', {'им,ед'}], ['короста', {'им,ед'}]]
ледяного безмолвия	[['ледяной', {'род,ед', 'вин,ед'}], ['безмолвие', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяным серебром	[['ледяной', {'дат,мн', 'твор,ед'}], ['серебро', {'твор,ед'}]]
ледяной России	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['россия', {'вин,мн', 'дат,ед', 'пр,ед', 'род,ед', 'им,мн'}]]
ледяная глыба	[['ледяной', {'им,ед'}], ['глыба', {'им,ед'}]]
ледяных плато	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['плато', {'род,мн', 'твор,ед', 'вин,мн', 'пр,ед', 'им,мн', 'дат,ед', 'им,ед', 'твор,мн', 'род,ед', 'вин,ед', 'пр,мн', 'дат,мн'}]]
ледяного узора	[['ледяной', {'род,ед', 'вин,ед'}], ['узор', {'род,ед'}]]
ледяные корки	[['ледяной', {'вин,мн', 'им,мн'}], ['корка', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяная пещера	[['ледяной', {'им,ед'}], ['пещера', {'им,ед'}]]
ледяных высот	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['высота', {'род,мн'}]]
ледяным куском	[['ледяной', {'дат,мн', 'твор,ед'}], ['кусок', {'твор,ед'}]]
ледяные стекла	[['ледяной', {'вин,мн', 'им,мн'}], ['стекло', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяное оконце	[['ледяной', {'вин,ед', 'им,ед'}], ['оконце', {'пр,ед', 'вин,ед', 'им,ед'}]]
ледяного цемента	[['ледяной', {'род,ед', 'вин,ед'}], ['цемент', {'род,ед'}]]
ледяной влагой	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['влага', {'твор,ед'}]]
ледяные утесы	[['ледяной', {'вин,мн', 'им,мн'}], ['утес', {'вин,мн', 'им,мн'}]]
ледяная тишина	[['ледяной', {'им,ед'}], ['тишина', {'им,ед'}]]
ледяных торосах	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['торос', {'пр,мн'}]]
ледяную бездну	[['ледяной', {'вин,ед'}], ['бездна', {'вин,ед'}]]
ледяной бетон	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['бетон', {'вин,ед', 'им,ед'}]]
ледяного ожога	[['ледяной', {'род,ед', 'вин,ед'}], ['ожог', {'род,ед'}]]
ледяного грота	[['ледяной', {'род,ед', 'вин,ед'}], ['грот', {'род,ед'}]]
ледяными горками	[['ледяной', {'твор,мн'}], ['горка', {'твор,мн'}]]
ледяных глыбах	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['глыба', {'пр,мн'}]]
ледяного Казбека	[['ледяной', {'род,ед', 'вин,ед'}], ['казбек', {'род,ед', 'вин,ед'}]]
ледяную купель	[['ледяной', {'вин,ед'}], ['купель', {'вин,ед', 'им,ед'}]]
ледяной Антарктиде	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['антарктида', {'дат,ед', 'пр,ед'}]]
ледяном плену	[['ледяной', {'пр,ед'}], ['плен', {'дат,ед', 'местн,ед'}]]
ледяного ада	[['ледяной', {'род,ед', 'вин,ед'}], ['ад', {'род,ед'}]]
ледяных дельфина	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['дельфин', {'род,ед', 'вин,ед'}]]
ледяной ясностью	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['ясность', {'твор,ед'}]]
ледяным хладнокровием	[['ледяной', {'дат,мн', 'твор,ед'}], ['хладнокровие', {'твор,ед'}]]
ледяная гора	[['ледяной', {'им,ед'}], ['гора', {'им,ед'}]]
ледяные иглы	[['ледяной', {'вин,мн', 'им,мн'}], ['игла', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяных бунтов	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['бунт', {'род,мн'}]]
ледяную жидкость	[['ледяной', {'вин,ед'}], ['жидкость', {'вин,ед', 'им,ед'}]]
ледяные скульптуры	[['ледяной', {'вин,мн', 'им,мн'}], ['скульптура', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяные сталагмиты	[['ледяной', {'вин,мн', 'им,мн'}], ['сталагмит', {'вин,мн', 'им,мн'}]]
ледяной рев	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['рев', {'вин,ед', 'им,ед'}]]
ледяные заторы	[['ледяной', {'вин,мн', 'им,мн'}], ['затор', {'вин,мн', 'им,мн'}]]
ледяных струй	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['струя', {'род,мн'}]]
ледяным кристаллам	[['ледяной', {'дат,мн', 'твор,ед'}], ['кристалл', {'дат,мн'}]]
ледяные походы	[['ледяной', {'вин,мн', 'им,мн'}], ['поход', {'вин,мн', 'им,мн'}]]
ледяные слова	[['ледяной', {'вин,мн', 'им,мн'}], ['слово', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяной стенке	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['стенка', {'дат,ед', 'пр,ед'}]]
ледяных буграх	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['бугор', {'пр,мн'}]]
ледяные столбы	[['ледяной', {'вин,мн', 'им,мн'}], ['столб', {'вин,мн', 'им,мн'}]]
ледяную даль	[['ледяной', {'вин,ед'}], ['даль', {'вин,ед', 'им,ед'}]]
ледяных холмов	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['холм', {'род,мн'}]]
ледяную полосу	[['ледяной', {'вин,ед'}], ['полоса', {'вин,ед'}]]
ледяным раствором	[['ледяной', {'дат,мн', 'твор,ед'}], ['раствор', {'твор,ед'}]]
ледяная переправа	[['ледяной', {'им,ед'}], ['переправа', {'им,ед'}]]
ледяному полю	[['ледяной', {'дат,ед'}], ['поле', {'дат,ед'}]]
ледяной лишай	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['лишать', set()]]
ледяная модель	[['ледяной', {'им,ед'}], ['модель', {'вин,ед', 'им,ед'}]]
ледяные глубины	[['ледяной', {'вин,мн', 'им,мн'}], ['глубина', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяной узор	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['узор', {'вин,ед', 'им,ед'}]]
ледяному желобу	[['ледяной', {'дат,ед'}], ['желоб', {'дат,ед'}]]
ледяной шуге	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['шуга', {'дат,ед', 'пр,ед'}]]
ледяным поясом	[['ледяной', {'дат,мн', 'твор,ед'}], ['пояс', {'твор,ед'}]]
ледяные окопы	[['ледяной', {'вин,мн', 'им,мн'}], ['окоп', {'вин,мн', 'им,мн'}]]
ледяные сумерки	[['ледяной', {'вин,мн', 'им,мн'}], ['сумерки', {'вин,мн', 'им,мн'}]]
ледяной погреб	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['погреб', {'вин,ед', 'им,ед'}]]
ледяные осколки	[['ледяной', {'вин,мн', 'им,мн'}], ['осколок', {'вин,мн', 'им,мн'}]]
ледяному припаю	[['ледяной', {'дат,ед'}], ['припай', {'дат,ед'}]]
ледяной пробки	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['пробка', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяная оболочка	[['ледяной', {'им,ед'}], ['оболочка', {'им,ед'}]]
ледяные пещеры	[['ледяной', {'вин,мн', 'им,мн'}], ['пещера', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяных стенах	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['стена', {'пр,мн'}]]
ледяным спокойствием	[['ледяной', {'дат,мн', 'твор,ед'}], ['спокойствие', {'твор,ед'}]]
ледяного крошева	[['ледяной', {'род,ед', 'вин,ед'}], ['крошево', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяной буран	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['буран', {'вин,ед', 'им,ед'}]]
ледяной жиле	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['жила', {'дат,ед', 'пр,ед'}]]
ледяной вершиной	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['вершина', {'твор,ед'}]]
ледяными иголочками	[['ледяной', {'твор,мн'}], ['иголочка', {'твор,мн'}]]
ледяную тундру	[['ледяной', {'вин,ед'}], ['тундра', {'вин,ед'}]]
ледяной голос	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['голос', {'вин,ед', 'им,ед'}]]
ледяных пробок	[['ледяной', {'пр,мн', 'род,мн', 'вин,мн'}], ['пробка', {'род,мн'}]]
ледяной рыбы	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['рыба', {'род,ед', 'им,мн'}]]
ледяным пламенем	[['ледяной', {'дат,мн', 'твор,ед'}], ['пламень', {'твор,ед'}]]
ледяного раствора	[['ледяной', {'род,ед', 'вин,ед'}], ['раствор', {'род,ед'}]]
ледяную трещину	[['ледяной', {'вин,ед'}], ['трещина', {'вин,ед'}]]
ледяным склонам	[['ледяной', {'дат,мн', 'твор,ед'}], ['склон', {'дат,мн'}]]
ледяные громады	[['ледяной', {'вин,мн', 'им,мн'}], ['громада', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяной язык	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['язык', {'вин,ед', 'им,ед'}]]
ледяном охлаждении	[['ледяной', {'пр,ед'}], ['охлаждение', {'пр,ед'}]]
ледяным дождем	[['ледяной', {'дат,мн', 'твор,ед'}], ['дождь', {'твор,ед'}]]
ледяным плащом	[['ледяной', {'дат,мн', 'твор,ед'}], ['плащ', {'твор,ед'}]]
ледяные ядра	[['ледяной', {'вин,мн', 'им,мн'}], ['ядро', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяную массу	[['ледяной', {'вин,ед'}], ['масса', {'вин,ед'}]]
ледяного озера	[['ледяной', {'род,ед', 'вин,ед'}], ['озеро', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяные переправы	[['ледяной', {'вин,мн', 'им,мн'}], ['переправа', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяной полосой	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['полоса', {'твор,ед'}]]
ледяную гладь	[['ледяной', {'вин,ед'}], ['гладь', {'вин,ед', 'им,ед'}]]
ледяную стужу	[['ледяной', {'вин,ед'}], ['стужа', {'вин,ед'}]]
ледяной вал	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['вал', {'вин,ед', 'им,ед'}]]
ледяной грот	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['грот', {'вин,ед', 'им,ед'}]]
ледяные горошины	[['ледяной', {'вин,мн', 'им,мн'}], ['горошина', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяное пиво	[['ледяной', {'вин,ед', 'им,ед'}], ['пиво', {'вин,ед', 'им,ед'}]]
ледяную струю	[['ледяной', {'вин,ед'}], ['струя', {'вин,ед'}]]
ледяном мешке	[['ледяной', {'пр,ед'}], ['мешок', {'пр,ед'}]]
ледяная ночь	[['ледяной', {'им,ед'}], ['ночь', {'вин,ед', 'им,ед'}]]
ледяной горы	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['гора', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяную кружку	[['ледяной', {'вин,ед'}], ['кружка', {'вин,ед'}]]
ледяной окрошкой	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['окрошка', {'твор,ед'}]]
ледяные своды	[['ледяной', {'вин,мн', 'им,мн'}], ['свод', {'вин,мн', 'им,мн'}]]
ледяного вина	[['ледяной', {'род,ед', 'вин,ед'}], ['вино', {'вин,мн', 'род,ед', 'им,мн'}]]
ледяное дыханье	[['ледяной', {'вин,ед', 'им,ед'}], ['дыхание', {'пр,ед', 'вин,ед', 'им,ед'}]]
ледяному континенту	[['ледяной', {'дат,ед'}], ['континент', {'дат,ед'}]]
ледяной оболочкой	[['ледяной', {'твор,ед', 'пр,ед', 'дат,ед', 'им,ед', 'род,ед', 'вин,ед'}], ['оболочка', {'твор,ед'}]]
