худой лейтенант	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['лейтенант', {'им,ед'}]]
худого парня	[['худой', {'род,ед', 'вин,ед'}], ['парень', {'род,ед', 'вин,ед'}]]
худому состоянию	[['худой', {'дат,ед'}], ['состояние', {'дат,ед'}]]
худой палец	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['палец', {'им,ед', 'вин,ед'}]]
худым живеши	[['худой', {'дат,мн', 'твор,ед'}], ['живеш', {'вин,мн', 'им,мн'}]]
худы они	[['худой', {'мн,кр'}], ['они', {'им,мн'}]]
худыми пальцами	[['худой', {'твор,мн'}], ['палец', {'твор,мн'}]]
худыми ребрами	[['худой', {'твор,мн'}], ['ребро', {'твор,мн'}]]
худом темном	[['худой', {'пр,ед'}], ['темный', set()]]
худое решето	[['худой', {'им,ед', 'вин,ед'}], ['решето', {'им,ед', 'вин,ед'}]]
худую память	[['худой', {'вин,ед'}], ['память', {'им,ед', 'вин,ед'}]]
худая славушка	[['худой', {'им,ед'}], ['славушка', {'им,ед'}]]
худые успехи	[['худой', {'вин,мн', 'им,мн'}], ['успех', {'вин,мн', 'им,мн'}]]
худой англичанин	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['англичанин', {'им,ед'}]]
худые времена	[['худой', {'вин,мн', 'им,мн'}], ['время', {'вин,мн', 'им,мн'}]]
худые бедра	[['худой', {'вин,мн', 'им,мн'}], ['бедро', {'род,ед', 'вин,мн', 'им,мн'}]]
худое житье	[['худой', {'им,ед', 'вин,ед'}], ['житие', {'пр,ед', 'им,ед', 'вин,ед'}]]
худые сообщества	[['худой', {'вин,мн', 'им,мн'}], ['сообщество', {'род,ед', 'вин,мн', 'им,мн'}]]
худом деле	[['худой', {'пр,ед'}], ['дело', {'пр,ед'}]]
худых лаптях	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['лапоть', {'пр,мн'}]]
худой нрав	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['нрав', {'им,ед', 'вин,ед'}]]
худое смотрение	[['худой', {'им,ед', 'вин,ед'}], ['смотрение', {'им,ед', 'вин,ед'}]]
худая вода	[['худой', {'им,ед'}], ['вода', {'им,ед'}]]
худ я	[['худой', {'ед,кр'}], ['я', {'им,ед'}]]
худого успеха	[['худой', {'род,ед', 'вин,ед'}], ['успех', {'род,ед'}]]
худыхъ мыслей	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['мысль', {'род,мн'}]]
худого состояния	[['худой', {'род,ед', 'вин,ед'}], ['состояние', {'род,ед', 'вин,мн', 'им,мн'}]]
худой щенок	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['щенок', {'им,ед'}]]
худым предзнаменованием	[['худой', {'дат,мн', 'твор,ед'}], ['предзнаменование', {'твор,ед'}]]
худым плечом	[['худой', {'дат,мн', 'твор,ед'}], ['плечо', {'твор,ед'}]]
худой рожи	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['рожа', {'род,ед', 'вин,мн', 'им,мн'}]]
худого мальчишку	[['худой', {'род,ед', 'вин,ед'}], ['мальчишка', {'вин,ед'}]]
худой шеей	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['шея', {'твор,ед'}]]
худые кулаки	[['худой', {'вин,мн', 'им,мн'}], ['кулак', {'вин,мн', 'им,мн'}]]
худые лошади	[['худой', {'вин,мн', 'им,мн'}], ['лошадь', {'род,ед', 'пр,ед', 'дат,ед', 'им,мн'}]]
худой поступокъ	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['поступок', {'им,ед', 'вин,ед'}]]
худом плече	[['худой', {'пр,ед'}], ['плечо', {'пр,ед'}]]
худой блондин	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['блондин', {'им,ед'}]]
худой старикъ	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['старик', {'им,ед'}]]
худых колен	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['колено', {'род,мн'}]]
худыми ножками	[['худой', {'твор,мн'}], ['ножка', {'твор,мн'}]]
худых ногах	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['нога', {'пр,мн'}]]
худого ведра	[['худой', {'род,ед', 'вин,ед'}], ['ведро', {'род,ед', 'вин,мн', 'им,мн'}]]
худыми словами	[['худой', {'твор,мн'}], ['слово', {'твор,мн'}]]
худые стихотворцы	[['худой', {'вин,мн', 'им,мн'}], ['стихотворец', {'им,мн'}]]
худой старец	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['старец', {'им,ед'}]]
худой его	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['он', {'род,ед', 'вин,ед'}]]
худая пора	[['худой', {'им,ед'}], ['пора', set()]]
худую надежду	[['худой', {'вин,ед'}], ['надежда', {'вин,ед'}]]
худого мира	[['худой', {'род,ед', 'вин,ед'}], ['мир', {'род,ед'}]]
худой мужчина	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['мужчина', {'им,ед'}]]
худого ни	[['худой', {'род,ед', 'вин,ед'}], ['ни', set()]]
худой человек	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['человек', {'им,ед', 'вин,мн', 'род,мн'}]]
худым ногам	[['худой', {'дат,мн', 'твор,ед'}], ['нога', {'дат,мн'}]]
худую лошаденку	[['худой', {'вин,ед'}], ['лошаденка', {'вин,ед'}]]
худом расположении	[['худой', {'пр,ед'}], ['расположение', {'пр,ед'}]]
худой оборот	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['оборот', {'им,ед', 'вин,ед'}]]
худого примера	[['худой', {'род,ед', 'вин,ед'}], ['пример', {'род,ед'}]]
худых помыслов	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['помысел', {'род,мн'}]]
худого бога	[['худой', {'род,ед', 'вин,ед'}], ['бог', {'род,ед', 'вин,ед'}]]
худую ногу	[['худой', {'вин,ед'}], ['нога', {'вин,ед'}]]
худого пса	[['худой', {'род,ед', 'вин,ед'}], ['пес', {'род,ед', 'вин,ед'}]]
худое расположеше	[['худой', {'им,ед', 'вин,ед'}], ['расположеш', {'пр,ед'}]]
худого тела	[['худой', {'род,ед', 'вин,ед'}], ['тело', {'род,ед', 'вин,мн', 'им,мн'}]]
худое личико	[['худой', {'им,ед', 'вин,ед'}], ['личико', {'им,ед', 'вин,ед'}]]
худых собак	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['собака', {'вин,мн', 'род,мн'}]]
худое все	[['худой', {'им,ед', 'вин,ед'}], ['все', {'вин,мн', 'им,мн'}]]
худого тебе	[['худой', {'род,ед', 'вин,ед'}], ['ты', {'пр,ед', 'дат,ед'}]]
худые слова	[['худой', {'вин,мн', 'им,мн'}], ['слово', {'род,ед', 'вин,мн', 'им,мн'}]]
худое употребление	[['худой', {'им,ед', 'вин,ед'}], ['употребление', {'им,ед', 'вин,ед'}]]
худые одежды	[['худой', {'вин,мн', 'им,мн'}], ['одежда', {'род,ед', 'вин,мн', 'им,мн'}]]
худое устройство	[['худой', {'им,ед', 'вин,ед'}], ['устройство', {'им,ед', 'вин,ед'}]]
худом армяке	[['худой', {'пр,ед'}], ['армяк', {'пр,ед'}]]
худых женщин	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['женщина', {'вин,мн', 'род,мн'}]]
худым помещикам	[['худой', {'дат,мн', 'твор,ед'}], ['помещик', {'дат,мн'}]]
худомъ состоянии	[['худой', {'пр,ед'}], ['состояние', {'пр,ед'}]]
худой помощник	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['помощник', {'им,ед'}]]
худыя дороги	[['худой', {'вин,мн', 'им,мн'}], ['дорога', {'род,ед', 'вин,мн', 'им,мн'}]]
худое плечо	[['худой', {'им,ед', 'вин,ед'}], ['плечо', {'им,ед', 'вин,ед'}]]
худые речи	[['худой', {'вин,мн', 'им,мн'}], ['речь', {'род,ед', 'дат,ед', 'пр,ед', 'вин,мн', 'им,мн'}]]
худые употребления	[['худой', {'вин,мн', 'им,мн'}], ['употребление', {'род,ед', 'вин,мн', 'им,мн'}]]
худого содержания	[['худой', {'род,ед', 'вин,ед'}], ['содержание', {'род,ед', 'вин,мн', 'им,мн'}]]
худой избенке	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['избенка', {'пр,ед', 'дат,ед'}]]
худую корову	[['худой', {'вин,ед'}], ['корова', {'вин,ед'}]]
худой вестью	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['весть', {'твор,ед'}]]
худые лапти	[['худой', {'вин,мн', 'им,мн'}], ['лапоть', {'вин,мн', 'им,мн'}]]
худую пищу	[['худой', {'вин,ед'}], ['пища', {'вин,ед'}]]
худой крестьянин	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['крестьянин', {'им,ед'}]]
худую шею	[['худой', {'вин,ед'}], ['шея', {'вин,ед'}]]
худой квас	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['квас', {'им,ед', 'вин,ед'}]]
худая корова	[['худой', {'им,ед'}], ['корова', {'им,ед'}]]
худую погоду	[['худой', {'вин,ед'}], ['погода', {'вин,ед'}]]
худые члены	[['худой', {'вин,мн', 'им,мн'}], ['член', {'им,мн'}]]
худого настроения	[['худой', {'род,ед', 'вин,ед'}], ['настроение', {'род,ед', 'вин,мн', 'им,мн'}]]
худых ее	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['она', {'род,ед', 'вин,ед'}]]
худой писатель	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['писатель', {'им,ед'}]]
худая варежка	[['худой', {'им,ед'}], ['варежка', {'им,ед'}]]
худую голову	[['худой', {'вин,ед'}], ['голова', {'вин,ед'}]]
худыми пальчиками	[['худой', {'твор,мн'}], ['пальчик', {'твор,мн'}]]
худая его	[['худой', {'им,ед'}], ['он', {'род,ед', 'вин,ед'}]]
худым рукам	[['худой', {'дат,мн', 'твор,ед'}], ['рука', {'дат,мн'}]]
худой мальчишка	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['мальчишка', {'им,ед'}]]
худой стороны	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['сторона', {'род,ед', 'вин,мн', 'им,мн'}]]
худые кошки	[['худой', {'вин,мн', 'им,мн'}], ['кошка', {'род,ед', 'им,мн'}]]
худы те	[['худой', {'мн,кр'}], ['тот', set()]]
худых рукавицах	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['рукавица', {'пр,мн'}]]
худого въ	[['худой', {'род,ед', 'вин,ед'}], ['в', set()]]
худом личике	[['худой', {'пр,ед'}], ['личико', {'пр,ед'}]]
худой мысли	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['мысль', {'род,ед', 'дат,ед', 'пр,ед', 'вин,мн', 'им,мн'}]]
худым голосом	[['худой', {'дат,мн', 'твор,ед'}], ['голос', {'твор,ед'}]]
худыми куплями	[['худой', {'твор,мн'}], ['купля', {'твор,мн'}]]
худого ребенка	[['худой', {'род,ед', 'вин,ед'}], ['ребенок', {'род,ед', 'вин,ед'}]]
худом виде	[['худой', {'пр,ед'}], ['вид', {'пр,ед'}]]
худых слов	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['слово', {'род,мн'}]]
худой генерал	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['генерал', {'им,ед'}]]
худому примеру	[['худой', {'дат,ед'}], ['пример', {'дат,ед'}]]
худого рода	[['худой', {'род,ед', 'вин,ед'}], ['род', {'род,ед', 'вин,мн', 'им,мн'}]]
худому артиллерийскому	[['худой', {'дат,ед'}], ['артиллерийский', set()]]
худых кляч	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['кляча', {'вин,мн', 'род,мн'}]]
худая шейка	[['худой', {'им,ед'}], ['шейка', {'им,ед'}]]
худому лицу	[['худой', {'дат,ед'}], ['лицо', {'дат,ед'}]]
худые приметы	[['худой', {'вин,мн', 'им,мн'}], ['примета', {'род,ед', 'вин,мн', 'им,мн'}]]
худом помещении	[['худой', {'пр,ед'}], ['помещение', {'пр,ед'}]]
худой парень	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['парень', {'им,ед'}]]
худых местах	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['место', {'пр,мн'}]]
худой учитель	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['учитель', {'им,ед'}]]
худой женой	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['жена', {'твор,ед'}]]
худой успех	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['успех', {'им,ед', 'вин,ед'}]]
худые слухи	[['худой', {'вин,мн', 'им,мн'}], ['слух', {'вин,мн', 'им,мн'}]]
худой жены	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['жена', {'род,ед', 'им,мн'}]]
худые волы	[['худой', {'вин,мн', 'им,мн'}], ['вол', {'им,мн'}]]
худые стороны	[['худой', {'вин,мн', 'им,мн'}], ['сторона', {'род,ед', 'вин,мн', 'им,мн'}]]
худым кулачком	[['худой', {'дат,мн', 'твор,ед'}], ['кулачок', {'твор,ед'}]]
худые девицы	[['худой', {'вин,мн', 'им,мн'}], ['девица', {'род,ед', 'им,мн'}]]
худых делах	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['дело', {'пр,мн'}]]
худое управлеше	[['худой', {'им,ед', 'вин,ед'}], ['управлеша', {'пр,ед', 'дат,ед'}]]
худой майор	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['майор', {'им,ед'}]]
худых писцов	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['писец', {'вин,мн', 'род,мн'}]]
худые мужчины	[['худой', {'вин,мн', 'им,мн'}], ['мужчина', {'род,ед', 'им,мн'}]]
худ рук	[['худой', {'ед,кр'}], ['рука', {'род,мн'}]]
худом продолговатом	[['худой', {'пр,ед'}], ['продолговатый', set()]]
худых граждан	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['гражданин', {'вин,мн', 'род,мн'}]]
худых пальцев	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['палец', {'род,мн'}]]
худым подбородком	[['худой', {'дат,мн', 'твор,ед'}], ['подбородок', {'твор,ед'}]]
худой слуга	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['слуга', {'им,ед'}]]
худые колени	[['худой', {'вин,мн', 'им,мн'}], ['колено', {'вин,мн', 'им,мн'}]]
худых телах	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['тело', {'пр,мн'}]]
худые пальцы	[['худой', {'вин,мн', 'им,мн'}], ['палец', {'вин,мн', 'им,мн'}]]
худом шлафроке	[['худой', {'пр,ед'}], ['шлафрок', {'пр,ед'}]]
худой проводникъ	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['проводник', {'им,ед'}]]
худой молвы	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['молва', {'род,ед'}]]
худой птицы	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['птица', {'род,ед', 'им,мн'}]]
худое рачение	[['худой', {'им,ед', 'вин,ед'}], ['рачение', {'им,ед', 'вин,ед'}]]
худого отъ	[['худой', {'род,ед', 'вин,ед'}], ['от', set()]]
худого воздуха	[['худой', {'род,ед', 'вин,ед'}], ['воздух', {'род,ед'}]]
худых его	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['он', {'род,ед', 'вин,ед'}]]
худой затылок	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['затылок', {'им,ед', 'вин,ед'}]]
худые мысли	[['худой', {'вин,мн', 'им,мн'}], ['мысль', {'род,ед', 'дат,ед', 'пр,ед', 'вин,мн', 'им,мн'}]]
худым успехом	[['худой', {'дат,мн', 'твор,ед'}], ['успех', {'твор,ед'}]]
худой студент	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['студент', {'им,ед'}]]
худую фигуру	[['худой', {'вин,ед'}], ['фигура', {'вин,ед'}]]
худые ребра	[['худой', {'вин,мн', 'им,мн'}], ['ребро', {'род,ед', 'вин,мн', 'им,мн'}]]
худую скотину	[['худой', {'вин,ед'}], ['скотина', {'вин,ед'}]]
худыми коленками	[['худой', {'твор,мн'}], ['коленка', {'твор,мн'}]]
худые поступки	[['худой', {'вин,мн', 'им,мн'}], ['поступок', {'вин,мн', 'им,мн'}]]
худыми бедрами	[['худой', {'твор,мн'}], ['бедро', {'твор,мн'}]]
худые замыслы	[['худой', {'вин,мн', 'им,мн'}], ['замысел', {'вин,мн', 'им,мн'}]]
худой гражданин	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['гражданин', {'им,ед'}]]
худых следствиях	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['следствие', {'пр,мн'}]]
худых людей	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['человек', {'вин,мн', 'род,мн'}]]
худую сторону	[['худой', {'вин,ед'}], ['сторона', {'вин,ед'}]]
худых ключицах	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['ключица', {'пр,мн'}]]
худых помещиков	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['помещик', {'вин,мн', 'род,мн'}]]
худее меня	[['худой', {'срав'}], ['я', {'род,ед', 'вин,ед'}]]
худым лицом	[['худой', {'дат,мн', 'твор,ед'}], ['лицо', {'твор,ед'}]]
худого расположения	[['худой', {'род,ед', 'вин,ед'}], ['расположение', {'род,ед', 'вин,мн', 'им,мн'}]]
худой муж	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['муж', {'им,ед'}]]
худ он	[['худой', {'ед,кр'}], ['он', {'им,ед'}]]
худые плечи	[['худой', {'вин,мн', 'им,мн'}], ['плечо', {'вин,мн', 'им,мн'}]]
худыя плечи	[['худой', {'вин,мн', 'им,мн'}], ['плечо', {'вин,мн', 'им,мн'}]]
худой живописец	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['живописец', {'им,ед'}]]
худ руководитель	[['худой', {'ед,кр'}], ['руководитель', {'им,ед'}]]
худому телу	[['худой', {'дат,ед'}], ['тело', {'дат,ед'}]]
худую клячу	[['худой', {'вин,ед'}], ['кляча', {'вин,ед'}]]
худого качества	[['худой', {'род,ед', 'вин,ед'}], ['качество', {'род,ед', 'вин,мн', 'им,мн'}]]
худая Голова	[['худой', {'им,ед'}], ['голова', {'им,ед'}]]
худой парнишка	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['парнишка', {'им,ед'}]]
худой товарищ	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['товарищ', {'им,ед'}]]
худое направление	[['худой', {'им,ед', 'вин,ед'}], ['направление', {'им,ед', 'вин,ед'}]]
худыми коленями	[['худой', {'твор,мн'}], ['колено', {'твор,мн'}]]
худой след	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['след', {'им,ед', 'вин,ед'}]]
худые собаки	[['худой', {'вин,мн', 'им,мн'}], ['собака', {'род,ед', 'им,мн'}]]
худой какъ	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['как', set()]]
худых телес	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['телеса', {'род,мн'}]]
худую дорогу	[['худой', {'вин,ед'}], ['дорога', {'вин,ед'}]]
худой миръ	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['мир', {'им,ед', 'вин,ед'}]]
худой земле	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['земля', {'пр,ед', 'дат,ед'}]]
худая девушка	[['худой', {'им,ед'}], ['девушка', {'им,ед'}]]
худое намерение	[['худой', {'им,ед', 'вин,ед'}], ['намерение', {'им,ед', 'вин,ед'}]]
худом поступке	[['худой', {'пр,ед'}], ['поступок', {'пр,ед'}]]
худое влияние	[['худой', {'им,ед', 'вин,ед'}], ['влияние', {'им,ед', 'вин,ед'}]]
худым бокам	[['худой', {'дат,мн', 'твор,ед'}], ['бок', {'дат,мн'}]]
худые минуты	[['худой', {'вин,мн', 'им,мн'}], ['минута', {'род,ед', 'вин,мн', 'им,мн'}]]
худые сны	[['худой', {'вин,мн', 'им,мн'}], ['сон', {'вин,мн', 'им,мн'}]]
худыми делами	[['худой', {'твор,мн'}], ['дело', {'твор,мн'}]]
худых примеров	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['пример', {'род,мн'}]]
худой оборотъ	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['оборот', {'им,ед', 'вин,ед'}]]
худых лопаток	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['лопатка', {'род,мн'}]]
худую собаку	[['худой', {'вин,ед'}], ['собака', {'вин,ед'}]]
худые лопатки	[['худой', {'вин,мн', 'им,мн'}], ['лопатка', {'род,ед', 'вин,мн', 'им,мн'}]]
худой американец	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['американец', {'им,ед'}]]
худой брюнет	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['брюнет', {'им,ед'}]]
худую минуту	[['худой', {'вин,ед'}], ['минута', {'вин,ед'}]]
худого нам	[['худой', {'род,ед', 'вин,ед'}], ['мы', {'дат,мн'}]]
худую старуху	[['худой', {'вин,ед'}], ['старуха', {'вин,ед'}]]
худая рубашонка	[['худой', {'им,ед'}], ['рубашонка', {'им,ед'}]]
худая собака	[['худой', {'им,ед'}], ['собака', {'им,ед'}]]
худой он	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['он', {'им,ед'}]]
худое тельце	[['худой', {'им,ед', 'вин,ед'}], ['тельце', {'пр,ед', 'им,ед', 'вин,ед'}]]
худого конца	[['худой', {'род,ед', 'вин,ед'}], ['конец', {'род,ед'}]]
худые вести	[['худой', {'вин,мн', 'им,мн'}], ['весть', {'род,ед', 'дат,ед', 'пр,ед', 'вин,мн', 'им,мн'}]]
худую нравственность	[['худой', {'вин,ед'}], ['нравственность', {'им,ед', 'вин,ед'}]]
худая память	[['худой', {'им,ед'}], ['память', {'им,ед', 'вин,ед'}]]
худой шинелишке	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['шинелишка', {'пр,ед', 'дат,ед'}]]
худых крестьян	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['крестьянин', {'вин,мн', 'род,мн'}]]
худом кафтане	[['худой', {'пр,ед'}], ['кафтан', {'пр,ед'}]]
худом исполнении	[['худой', {'пр,ед'}], ['исполнение', {'пр,ед'}]]
худого их	[['худой', {'род,ед', 'вин,ед'}], ['они', {'вин,мн', 'род,мн'}]]
худ лицом	[['худой', {'ед,кр'}], ['лицо', {'твор,ед'}]]
худая надежда	[['худой', {'им,ед'}], ['надежда', {'им,ед'}]]
худых ботинках	[['худой', {'пр,мн', 'вин,мн', 'род,мн'}], ['ботинок', {'пр,мн'}]]
худые кобели	[['худой', {'вин,мн', 'им,мн'}], ['кобель', {'им,мн'}]]
худого запаха	[['худой', {'род,ед', 'вин,ед'}], ['запах', {'род,ед'}]]
худыми кострецами	[['худой', {'твор,мн'}], ['кострец', {'твор,мн'}]]
худое место	[['худой', {'им,ед', 'вин,ед'}], ['место', {'им,ед', 'вин,ед'}]]
худые ладони	[['худой', {'вин,мн', 'им,мн'}], ['ладонь', {'род,ед', 'дат,ед', 'пр,ед', 'вин,мн', 'им,мн'}]]
худое плечико	[['худой', {'им,ед', 'вин,ед'}], ['плечико', {'им,ед', 'вин,ед'}]]
худая погода	[['худой', {'им,ед'}], ['погода', {'им,ед'}]]
худой воды	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['вода', {'род,ед', 'вин,мн', 'им,мн'}]]
худыми проводниками	[['худой', {'твор,мн'}], ['проводник', {'твор,мн'}]]
худого корма	[['худой', {'род,ед', 'вин,ед'}], ['корм', {'род,ед', 'вин,мн', 'им,мн'}]]
худые годы	[['худой', {'вин,мн', 'им,мн'}], ['год', {'вин,мн', 'им,мн'}]]
худая честь	[['худой', {'им,ед'}], ['честь', {'им,ед', 'вин,ед'}]]
худого часа	[['худой', {'род,ед', 'вин,ед'}], ['час', {'род,ед'}]]
худую траву	[['худой', {'вин,ед'}], ['трава', {'вин,ед'}]]
худого сердца	[['худой', {'род,ед', 'вин,ед'}], ['сердце', {'род,ед', 'вин,мн', 'им,мн'}]]
худого мнения	[['худой', {'род,ед', 'вин,ед'}], ['мнение', {'род,ед', 'вин,мн', 'им,мн'}]]
худое предзнаменование	[['худой', {'им,ед', 'вин,ед'}], ['предзнаменование', {'им,ед', 'вин,ед'}]]
худые наклонности	[['худой', {'вин,мн', 'им,мн'}], ['наклонность', {'род,ед', 'дат,ед', 'пр,ед', 'вин,мн', 'им,мн'}]]
худые дни	[['худой', {'вин,мн', 'им,мн'}], ['день', {'вин,мн', 'им,мн'}]]
худыя следствия	[['худой', {'вин,мн', 'им,мн'}], ['следствие', {'род,ед', 'вин,мн', 'им,мн'}]]
худой груди	[['худой', {'дат,ед', 'род,ед', 'пр,ед', 'им,ед', 'твор,ед', 'вин,ед'}], ['грудь', {'род,ед', 'дат,ед', 'пр,ед', 'вин,мн', 'им,мн'}]]
худого мы	[['худой', {'род,ед', 'вин,ед'}], ['мы', {'им,мн'}]]
худая птица	[['худой', {'им,ед'}], ['птица', {'им,ед'}]]
